date,day,month,year,e_oficial,e_ppp,e_ppp_adj,e_blue,rer,rer_blue
20may2015,20,5,2015,8.9750004,12.987013,11.627907,12.64,1.444,1.0253086
21may2015,21,5,2015,8.9800005,12.987013,11.627907,12.64,1.443,1.0251694
22may2015,22,5,2015,8.9849987,12.987013,11.627907,12.65,1.442,1.0242189
23may2015,23,5,2015,8.986249,12.987013,11.627907,12.667463,1.441,1.0222398
24may2015,24,5,2015,8.9874992,12.987013,11.627907,12.684951,1.438,1.0188469
25may2015,25,5,2015,8.9887495,12.987013,11.627907,12.702463,1.436,1.0161686
26may2015,26,5,2015,8.9899998,12.987013,11.627907,12.719999,1.439,1.0170292
27may2015,27,5,2015,8.9949999,12.820513,11.627907,12.719999,1.436,1.0154734
28may2015,28,5,2015,9.000001,12.820513,11.627907,12.699999,1.433,1.015512
29may2015,29,5,2015,9.0049992,12.820513,11.627907,12.65,1.429,1.0172446
30may2015,30,5,2015,9.0066662,12.820513,11.627907,12.643331,1.427,1.0165449
31may2015,31,5,2015,9.0083332,12.820513,11.627907,12.636663,1.426,1.0165566
01jun2015,1,6,2015,9.0100012,12.987013,11.627907,12.629999,1.434,1.0229883
02jun2015,2,6,2015,9.0150013,12.820513,11.627907,12.65,1.432,1.0205125
03jun2015,3,6,2015,9.0199995,12.820513,11.627907,12.659999,1.431,1.0195593
04jun2015,4,6,2015,9.0199995,12.820513,11.627907,12.64,1.431,1.0211724
05jun2015,5,6,2015,9.0250006,12.820513,11.627907,12.65,1.429,1.0195041
06jun2015,6,6,2015,9.0266676,12.820513,11.627907,12.639993,1.425,1.0176431
07jun2015,7,6,2015,9.0283337,12.820513,11.494253,12.629992,1.425,1.0186368
08jun2015,8,6,2015,9.0300007,12.820513,11.494253,12.62,1.425,1.0196316
09jun2015,9,6,2015,9.0349989,12.820513,11.494253,12.62,1.427,1.0216279
10jun2015,10,6,2015,9.0400009,12.820513,11.494253,12.62,1.424,1.0200444
11jun2015,11,6,2015,9.0450001,12.820513,11.494253,12.670001,1.424,1.0165808
12jun2015,12,6,2015,9.0500002,12.820513,11.494253,12.68,1.424,1.0163407
13jun2015,13,6,2015,9.0516663,12.820513,11.627907,12.686663,1.423,1.0152805
14jun2015,14,6,2015,9.0533333,12.820513,11.627907,12.693329,1.425,1.0163606
15jun2015,15,6,2015,9.0550003,12.820513,11.627907,12.699999,1.425,1.0160139
16jun2015,16,6,2015,9.0550003,12.820513,11.627907,12.849999,1.424,1.0034492
17jun2015,17,6,2015,9.0599995,12.820513,11.627907,12.94,1.4220001,.99561983
18jun2015,18,6,2015,9.0649996,12.820513,11.627907,13.079999,1.419,.98342782
19jun2015,19,6,2015,9.0700006,12.820513,11.627907,13.02,1.4220001,.99059463
20jun2015,20,6,2015,9.0716667,12.820513,11.627907,13.029992,1.413,.98375076
21jun2015,21,6,2015,9.0733337,12.820513,11.627907,13.039991,1.413,.98317707
22jun2015,22,6,2015,9.0750008,12.820513,11.627907,13.049999,1.416,.98468983
23jun2015,23,6,2015,9.0750008,12.820513,11.627907,13.350002,1.421,.96596062
24jun2015,24,6,2015,9.0800009,12.820513,11.627907,13.570001,1.42,.95015472
25jun2015,25,6,2015,9.085001,12.820513,11.627907,13.52,1.421,.95486581
26jun2015,26,6,2015,9.0899982,12.820513,11.627907,13.28,1.42,.97197276
27jun2015,27,6,2015,9.0916653,12.820513,11.627907,13.283333,1.418,.9705382
28jun2015,28,6,2015,9.0933323,12.987013,11.627907,13.286665,1.42,.97184151
29jun2015,29,6,2015,9.0950003,12.987013,11.627907,13.29,1.4220001,.97314453
30jun2015,30,6,2015,9.0999994,12.987013,11.627907,13.399999,1.421,.96500742
01jul2015,1,7,2015,9.1049995,12.987013,11.627907,13.550002,1.425,.9575367
02jul2015,2,7,2015,9.1100006,12.987013,11.627907,13.550002,1.425,.95806259
03jul2015,3,7,2015,9.1149998,12.987013,11.627907,13.479999,1.427,.96491885
04jul2015,4,7,2015,9.1166658,12.987013,11.627907,13.463312,1.428,.96696848
05jul2015,5,7,2015,9.1183319,12.987013,11.627907,13.446647,1.429,.96902204
06jul2015,6,7,2015,9.1199999,12.987013,11.627907,13.43,1.428,.96972144
07jul2015,7,7,2015,9.124999,12.987013,11.627907,13.590001,1.427,.95815849
08jul2015,8,7,2015,9.1300001,12.987013,11.627907,13.599999,1.426,.95730746
09jul2015,9,7,2015,9.1324997,12.987013,11.627907,13.609997,1.426,.95686615
10jul2015,10,7,2015,9.1349993,12.987013,11.627907,13.620001,1.425,.95575428
11jul2015,11,7,2015,9.1366653,12.987013,11.627907,13.69624,1.423,.94927329
12jul2015,12,7,2015,9.1383324,12.987013,11.627907,13.772904,1.426,.94615203
13jul2015,13,7,2015,9.1399994,12.987013,11.627907,13.849999,1.428,.94237685
14jul2015,14,7,2015,9.1449995,12.987013,11.627907,14.000001,1.429,.93344313
15jul2015,15,7,2015,9.1500006,12.987013,11.627907,13.940002,1.4299999,.93862975
16jul2015,16,7,2015,9.1549997,13.157895,11.764706,14.11,1.432,.92912549
17jul2015,17,7,2015,9.1599998,13.157895,11.764706,14.220001,1.433,.92308563
18jul2015,18,7,2015,9.1616659,13.157895,11.764706,14.329162,1.438,.91941708
19jul2015,19,7,2015,9.1633329,13.157895,11.764706,14.439158,1.4400001,.91384822
20jul2015,20,7,2015,9.165,13.157895,11.764706,14.550002,1.4400001,.90705144
21jul2015,21,7,2015,9.1699982,13.157895,11.764706,15.089997,1.439,.87446189
22jul2015,22,7,2015,9.1699982,13.157895,11.764706,14.889999,1.439,.8862074
23jul2015,23,7,2015,9.1750002,13.157895,11.764706,14.640001,1.4400001,.90245903
24jul2015,24,7,2015,9.1799994,13.157895,11.764706,14.490001,1.4400001,.91229814
25jul2015,25,7,2015,9.1816664,13.157895,11.764706,14.543139,1.439,.90849835
26jul2015,26,7,2015,9.1833334,13.157895,11.764706,14.596472,1.439,.90534317
27jul2015,27,7,2015,9.1850004,13.157895,11.764706,14.650002,1.441,.90345287
28jul2015,28,7,2015,9.1900005,13.157895,11.904762,14.950003,1.441,.88580525
29jul2015,29,7,2015,9.1950006,13.157895,11.904762,14.94,1.442,.88749605
30jul2015,30,7,2015,9.1950006,13.333333,11.904762,14.91,1.443,.88989842
31jul2015,31,7,2015,9.1999998,13.333333,11.904762,14.94,1.444,.88921016
01aug2015,1,8,2015,9.2016659,13.157895,11.764706,14.923315,1.4349999,.88481617
02aug2015,2,8,2015,9.2033329,13.157895,11.764706,14.906648,1.436,.88658339
03aug2015,3,8,2015,9.2049999,13.157895,11.764706,14.889999,1.438,.88897181
04aug2015,4,8,2015,9.210001,13.157895,11.764706,14.899999,1.438,.88885784
05aug2015,5,8,2015,9.2150002,13.157895,11.764706,14.950003,1.438,.88636571
06aug2015,6,8,2015,9.2199993,13.157895,11.764706,14.980001,1.438,.88507062
07aug2015,7,8,2015,9.2249994,13.157895,11.764706,14.919999,1.437,.88849366
08aug2015,8,8,2015,9.2266665,13.157895,11.764706,14.886591,1.437,.89064848
09aug2015,9,8,2015,9.2283335,13.157895,11.764706,14.853258,1.434,.89094454
10aug2015,10,8,2015,9.2300005,13.157895,11.764706,14.820002,1.436,.89435083
11aug2015,11,8,2015,9.2349987,13.333333,11.764706,14.83,1.438,.89547729
12aug2015,12,8,2015,9.2450008,13.333333,11.904762,14.869998,1.438,.89403582
13aug2015,13,8,2015,9.249999,13.333333,11.904762,14.97,1.438,.88854367
14aug2015,14,8,2015,9.2550001,13.333333,11.904762,15.1,1.438,.88137013
15aug2015,15,8,2015,9.2562494,13.333333,11.904762,15.087485,1.437,.88160688
16aug2015,16,8,2015,9.2574987,13.333333,11.904762,15.07498,1.437,.88245732
17aug2015,17,8,2015,9.258749,13.333333,11.904762,15.062486,1.436,.88269389
18aug2015,18,8,2015,9.2599993,13.333333,11.764706,15.050001,1.433,.88169956
19aug2015,19,8,2015,9.2599993,13.157895,11.764706,15.149999,1.431,.87465745
20aug2015,20,8,2015,9.2650013,13.157895,11.764706,15.350001,1.428,.8619166
21aug2015,21,8,2015,9.2700014,13.157895,11.764706,15.550002,1.4299999,.85248232
22aug2015,22,8,2015,9.2733335,13.333333,11.764706,15.646073,1.431,.84814507
23aug2015,23,8,2015,9.2766666,13.333333,11.764706,15.742739,1.433,.8444187
24aug2015,24,8,2015,9.2800007,13.333333,11.904762,15.840001,1.434,.84012127
25aug2015,25,8,2015,9.2850008,13.333333,11.904762,15.969998,1.436,.8348943
26aug2015,26,8,2015,9.2900009,13.333333,11.764706,15.920002,1.4299999,.83446604
27aug2015,27,8,2015,9.295001,13.333333,11.904762,15.670001,1.434,.85060817
28aug2015,28,8,2015,9.2999992,13.333333,11.904762,15.529998,1.438,.86113328
29aug2015,29,8,2015,9.3033323,13.333333,11.904762,15.509972,1.443,.86555332
30aug2015,30,8,2015,9.3066654,13.513514,12.048193,15.489972,1.447,.86938471
31aug2015,31,8,2015,9.3100004,13.513514,12.048193,15.469999,1.45,.87262452
01sep2015,1,9,2015,9.3150005,13.513514,12.048193,15.510002,1.449,.87024075
02sep2015,2,9,2015,9.3200006,13.513514,12.048193,15.619999,1.4529999,.86696297
03sep2015,3,9,2015,9.329999,13.513514,12.048193,15.659999,1.455,.86686784
04sep2015,4,9,2015,9.335001,13.513514,12.048193,15.480001,1.455,.87741768
05sep2015,5,9,2015,9.335001,13.513514,12.048193,15.469994,1.455,.8779853
06sep2015,6,9,2015,9.335001,13.69863,12.048193,15.459993,1.459,.88096845
07sep2015,7,9,2015,9.335001,13.69863,12.048193,15.449999,1.4630001,.88395518
08sep2015,8,9,2015,9.3449993,13.69863,12.195122,15.510002,1.467,.8838886
09sep2015,9,9,2015,9.3549995,13.69863,12.195122,15.550002,1.4630001,.88015193
10sep2015,10,9,2015,9.3599997,13.69863,12.195122,15.540003,1.465,.8823936
11sep2015,11,9,2015,9.3649998,13.69863,12.195122,15.52,1.466,.88460618
12sep2015,12,9,2015,9.3666658,13.69863,12.195122,15.553262,1.47,.88528049
13sep2015,13,9,2015,9.3683329,13.69863,12.195122,15.586595,1.473,.8853476
14sep2015,14,9,2015,9.3699999,13.888889,12.195122,15.619999,1.475,.88481116
15sep2015,15,9,2015,9.375,13.888889,12.345679,15.680002,1.477,.88309145
16sep2015,16,9,2015,9.3800001,13.888889,12.345679,15.85,1.479,.87526935
17sep2015,17,9,2015,9.3849993,13.888889,12.345679,15.909998,1.4809999,.87361318
18sep2015,18,9,2015,9.3899994,13.888889,12.345679,15.859999,1.483,.87801838
19sep2015,19,9,2015,9.3933325,13.888889,12.345679,15.873322,1.482,.87700099
20sep2015,20,9,2015,9.3966656,13.888889,12.345679,15.886654,1.483,.87716746
21sep2015,21,9,2015,9.4000015,13.888889,12.345679,15.899999,1.4809999,.87555987
22sep2015,22,9,2015,9.4049997,13.888889,12.345679,15.940001,1.482,.87441713
23sep2015,23,9,2015,9.4099989,13.888889,12.345679,15.930001,1.485,.87720329
24sep2015,24,9,2015,9.414999,13.888889,12.345679,16.010002,1.485,.87328374
25sep2015,25,9,2015,9.414999,13.888889,12.345679,16.059999,1.485,.87056506
26sep2015,26,9,2015,9.416666,13.888889,12.345679,16.043316,1.484,.8710376
27sep2015,27,9,2015,9.4183321,13.888889,12.5,16.026649,1.4859999,.87327307
28sep2015,28,9,2015,9.4200001,14.084507,12.5,16.010002,1.487,.8749243
29sep2015,29,9,2015,9.4250002,14.084507,12.5,16,1.488,.87652504
30sep2015,30,9,2015,9.4299994,14.084507,12.5,15.990001,1.488,.87753838
01oct2015,1,10,2015,9.4400005,14.084507,12.345679,15.88,1.488,.88455421
02oct2015,2,10,2015,9.4450006,14.084507,12.345679,15.890001,1.488,.88446569
03oct2015,3,10,2015,9.4483328,14.084507,12.345679,15.859944,1.4859999,.88526297
04oct2015,4,10,2015,9.4516649,14.084507,12.5,15.829945,1.487,.88785064
05oct2015,5,10,2015,9.4549999,14.084507,12.5,15.800002,1.49,.89164227
06oct2015,6,10,2015,9.460001,14.084507,12.5,15.739998,1.49,.89551485
07oct2015,7,10,2015,9.4650002,14.084507,12.5,15.749997,1.4859999,.89301538
08oct2015,8,10,2015,9.4650002,14.084507,12.5,15.769998,1.499,.89968526
09oct2015,9,10,2015,9.4750004,14.084507,12.5,15.83,1.495,.8948279
10oct2015,10,10,2015,9.477499,14.084507,12.5,15.83,1.488,.8908729
11oct2015,11,10,2015,9.4799986,14.084507,12.5,15.83,1.49,.89230555
12oct2015,12,10,2015,9.4824982,14.084507,12.5,15.83,1.494,.89493698
13oct2015,13,10,2015,9.4849997,14.084507,12.5,15.83,1.498,.89756972
14oct2015,14,10,2015,9.4899998,14.084507,12.5,15.819998,1.488,.8926121
15oct2015,15,10,2015,9.4949999,14.084507,12.5,15.83,1.49,.89371759
16oct2015,16,10,2015,9.499999,14.084507,12.5,15.940001,1.488,.8868255
17oct2015,17,10,2015,9.5033321,14.084507,12.5,15.996467,1.4859999,.88281691
18oct2015,18,10,2015,9.5066652,14.084507,12.5,16.053133,1.489,.88178581
19oct2015,19,10,2015,9.5100002,14.084507,12.5,16.109999,1.493,.88134271
20oct2015,20,10,2015,9.5150013,14.285714,12.5,16.030001,1.493,.88620687
21oct2015,21,10,2015,9.5199995,14.285714,12.5,15.88,1.502,.90044332
22oct2015,22,10,2015,9.5249996,14.285714,12.658227,16.030001,1.497,.88951486
23oct2015,23,10,2015,9.5300016,14.285714,12.658227,16.050001,1.499,.89006048
24oct2015,24,10,2015,9.5333328,14.285714,12.658227,15.969598,1.499,.89485443
25oct2015,25,10,2015,9.536665,14.285714,12.658227,15.889597,1.501,.90087461
26oct2015,26,10,2015,9.539999,14.285714,12.658227,15.809998,1.501,.90572685
27oct2015,27,10,2015,9.5450001,14.285714,12.658227,15.85,1.502,.90451664
28oct2015,28,10,2015,9.5500011,14.285714,12.658227,15.899999,1.508,.90574855
29oct2015,29,10,2015,9.5550003,14.285714,12.658227,15.769998,1.506,.91248143
30oct2015,30,10,2015,9.5599995,14.285714,12.658227,15.749997,1.507,.91472518
31oct2015,31,10,2015,9.5616665,14.285714,12.658227,15.709895,1.51,.91904593
01nov2015,1,11,2015,9.5633326,14.285714,12.658227,15.669895,1.501,.91605991
02nov2015,2,11,2015,9.5649996,14.285714,12.658227,15.629997,1.503,.91978228
03nov2015,3,11,2015,9.5749998,14.285714,12.658227,15.510002,1.498,.92478061
04nov2015,4,11,2015,9.5800009,14.285714,12.658227,15.459999,1.503,.93135464
05nov2015,5,11,2015,9.5900011,14.285714,12.658227,15.139999,1.503,.95203251
06nov2015,6,11,2015,9.5924997,14.285714,12.658227,14.964471,1.511,.9685787
07nov2015,7,11,2015,9.5949993,14.285714,12.658227,14.790977,1.521,.98668224
08nov2015,8,11,2015,9.5974998,14.285714,12.658227,14.619493,1.527,1.0024548
09nov2015,9,11,2015,9.6000004,14.285714,12.658227,14.449999,1.5,.99653989
10nov2015,10,11,2015,9.6050005,14.285714,12.658227,14.699998,1.499,.9794488
11nov2015,11,11,2015,9.6150017,14.285714,12.658227,15.329999,1.498,.93954819
12nov2015,12,11,2015,9.624999,14.492754,12.658227,15.27,1.498,.94422054
13nov2015,13,11,2015,9.6350002,14.492754,12.658227,15.050001,1.498,.95901859
14nov2015,14,11,2015,9.6383324,14.492754,12.658227,15.066648,1.502,.96084905
15nov2015,15,11,2015,9.6416664,14.492754,12.820513,15.083316,1.5039999,.96139771
16nov2015,16,11,2015,9.6450005,14.492754,12.820513,15.1,1.503,.96002883
17nov2015,17,11,2015,9.6549997,14.492754,12.820513,15.350001,1.5039999,.94600111
18nov2015,18,11,2015,9.6600008,14.492754,12.820513,15.409999,1.505,.94343299
19nov2015,19,11,2015,9.670001,14.492754,12.820513,15.2,1.506,.95809358
20nov2015,20,11,2015,9.6750011,14.492754,12.820513,15.070002,1.5089999,.96878397
21nov2015,21,11,2015,9.6783323,14.492754,12.820513,15.109896,1.511,.96783996
22nov2015,22,11,2015,9.6816645,14.492754,12.820513,15.149894,1.5140001,.96753418
23nov2015,23,11,2015,9.6849985,14.705881,12.820513,15.19,1.513,.96467429
24nov2015,24,11,2015,9.6849985,14.705881,12.987013,15.239999,1.517,.96405137
25nov2015,25,11,2015,9.6899996,14.705881,12.987013,15.120002,1.5190001,.97348595
26nov2015,26,11,2015,9.6899996,14.705881,12.987013,14.96,1.527,.98907942
27nov2015,27,11,2015,9.6924982,14.705881,12.987013,14.904695,1.528,.99365592
28nov2015,28,11,2015,9.6949987,14.705881,12.987013,14.849592,1.531,.99955899
29nov2015,29,11,2015,9.6974993,14.925373,12.987013,14.794696,1.528,1.0015603
30nov2015,30,11,2015,9.7000008,14.925373,13.157895,14.740001,1.5319999,1.0081682
01dec2015,1,12,2015,9.710001,14.925373,13.157895,14.490001,1.533,1.02729
02dec2015,2,12,2015,9.7200003,14.925373,13.157895,14.800002,1.533,1.0068079
03dec2015,3,12,2015,9.7300005,14.925373,13.157895,14.730001,1.531,1.0113122
04dec2015,4,12,2015,9.7399998,14.925373,13.157895,14.810001,1.531,1.006883
05dec2015,5,12,2015,9.7419987,14.925373,13.157895,14.793966,1.5319999,1.0088397
06dec2015,6,12,2015,9.7439985,14.925373,13.157895,14.777949,1.535,1.0121186
07dec2015,7,12,2015,9.7459984,14.925373,13.157895,14.76195,1.5369999,1.0147439
08dec2015,8,12,2015,9.7479982,14.925373,13.157895,14.745967,1.539,1.0173745
09dec2015,9,12,2015,9.749999,14.925373,13.157895,14.730001,1.533,1.0147147
10dec2015,10,12,2015,9.7600002,14.925373,13.157895,14.77,1.5369999,1.0156479
11dec2015,11,12,2015,9.7849998,14.705881,12.987013,14.86,1.517,.99891293
12dec2015,12,12,2015,9.788332,14.925373,12.987013,14.803115,1.521,1.0057379
13dec2015,13,12,2015,9.7916651,14.925373,13.157895,14.746449,1.527,1.0139303
14dec2015,14,12,2015,9.7950001,14.925373,13.157895,14.689999,1.533,1.022174
15dec2015,15,12,2015,9.8149996,14.925373,13.157895,14.540001,1.5369999,1.0375277
16dec2015,16,12,2015,9.8399992,15.151515,13.333333,14.57,1.5420001,1.0414057
17dec2015,17,12,2015,13.949999,15.151515,13.333333,,1.549,1.5047735
18dec2015,18,12,2015,13.599999,15.151515,13.333333,,1.136,1.0880002
19dec2015,19,12,2015,13.451722,15.151515,13.333333,,1.138,1.0857328
20dec2015,20,12,2015,13.30506,15.384616,13.513514,,1.164,1.106277
21dec2015,21,12,2015,13.159998,15.384616,13.513514,,1.202,1.1380084
22dec2015,22,12,2015,13.299999,15.384616,13.513514,,1.188,1.1350859
23dec2015,23,12,2015,13.309999,15.384616,13.513514,,1.176,1.1101106
24dec2015,24,12,2015,13.389999,15.384616,13.513514,,1.175,1.1158334
25dec2015,25,12,2015,13.369955,15.384616,13.513514,,1.161,1.0966351
26dec2015,26,12,2015,13.349939,15.384616,13.513514,,1.188,1.1161298
27dec2015,27,12,2015,13.329953,15.384616,13.513514,,1.1619999,1.0858573
28dec2015,28,12,2015,13.309999,15.384616,13.513514,,1.175,1.0921263
29dec2015,29,12,2015,13.269999,15.384616,13.513514,,1.184,1.0903316
30dec2015,30,12,2015,13.295,15.384616,13.513514,,1.181,1.0964662
31dec2015,31,12,2015,13.41,15.384616,13.513514,,1.1849999,1.1096963
01jan2016,1,1,2016,13.43493,15.384616,13.513514,,1.186,1.1150408
02jan2016,2,1,2016,13.459906,15.384616,13.513514,,1.182,1.1156908
03jan2016,3,1,2016,13.484929,15.384616,13.513514,,1.186,1.1239096
04jan2016,4,1,2016,13.509998,15.384616,13.513514,,1.1799999,1.1226619
05jan2016,5,1,2016,13.870001,15.384616,13.513514,,1.164,1.1297888
06jan2016,6,1,2016,14.050002,15.384616,13.513514,,1.112,1.0827167
07jan2016,7,1,2016,14.180001,15.384616,13.513514,,1.109,1.0890322
08jan2016,8,1,2016,14.150002,15.384616,13.513514,,1.115,1.0918515
09jan2016,9,1,2016,14.143331,15.384616,13.69863,,1.1210001,1.0974627
10jan2016,10,1,2016,14.136663,15.624999,13.69863,,1.118,1.0942621
